Date,prec,tmax,tmin,tmean,qt
4/25/1991,10.4846,22.7367,16.3806,19.1101,1.64
4/26/1991,6.9237,24.4619,15.8458,19.532,1.56
4/27/1991,13.8474,23.8559,15.1317,19.1936,1.6
4/28/1991,0,24.0156,16.1805,19.4312,1.56
4/29/1991,13.8474,23.4148,15.1987,18.9321,1.56
4/30/1991,6.9237,22.5261,15.6318,18.4511,1.71
5/1/1991,9.4012,21.4948,15.3131,17.8677,1.83
5/2/1991,9.4012,22.8703,15.8387,18.2192,2
5/3/1991,4.7006,22.0803,16.2273,18.4293,1.82
5/4/1991,32.9043,23.0883,16.4457,18.6484,1.78
5/5/1991,14.1018,23.6798,15.0443,18.2113,2.42
5/6/1991,10.59,21.8035,14.7817,17.5835,2.03
5/7/1991,10.59,24.1669,15.6715,19.1324,1.79
5/8/1991,10.59,23.6747,16.3171,19.5863,1.71
5/9/1991,10.59,22.835,16.4762,19.178,1.64
5/10/1991,24.2058,23.6448,16.0808,18.8155,1.64
5/11/1991,16.1944,22.8068,16.1281,19.0426,1.6
5/12/1991,23.629,23.087,15.3816,18.4531,1.66
5/13/1991,10.4986,21.5639,15.6409,17.7173,1.75
5/14/1991,17.8392,24.3358,15.9626,18.8141,2.44
5/15/1991,28.1781,23.6817,15.3679,18.6714,2.77
5/16/1991,30.965,19.1852,17.2823,18.0344,1.95
5/17/1991,23.2237,20.024,15.603,17.4281,2.99
5/18/1991,15.4825,19.4834,15.6397,17.0354,2.38
5/19/1991,7.7412,18.4899,15.7771,17.0168,2.97
5/20/1991,0,20.4696,14.8967,17.0087,5.78
5/21/1991,14.5002,18.6293,15.8195,16.763,4.99
5/22/1991,4.8334,22.0262,13.8271,17.0391,3.11
5/23/1991,9.6668,22.821,14.5999,18.0168,2.55
5/24/1991,9.6668,23.2272,14.9154,18.0312,2.57
5/25/1991,0,22.9644,15.1312,18.2935,2.2
5/26/1991,0,23.6798,15.0333,18.8532,1.99
5/27/1991,0,22.3412,16.0139,19.1397,1.87
5/28/1991,0,23.8196,16.5176,19.538,1.64
5/29/1991,16.7298,21.512,15.9195,18.6146,1.73
5/30/1991,33.4595,23.6977,15.7317,18.5351,2.03
5/31/1991,19.1197,23.0989,15.0305,18.3323,2.82
6/1/1991,4.9257,23.5812,15.2034,18.5648,2.74
6/2/1991,9.8515,22.3061,15.0199,18.09,3.97
6/3/1991,9.8515,22.039,15.9195,18.3659,4.86
6/4/1991,11.2588,21.753,15.5413,18.2294,4.52
6/5/1991,9.8515,21.2726,15.8209,17.8798,5.27
6/6/1991,15.6983,22.2133,15.1081,17.9646,5.06
6/7/1991,14.2927,23.6596,15.7073,18.9889,3.86
6/8/1991,11.1341,24.3231,15.8761,19.7858,3.24
6/9/1991,0,24.5434,16.7524,20.1518,2.77
6/10/1991,0,24.6254,15.9535,19.9409,2.47
6/11/1991,19.6345,24.6764,16.5655,20.3519,2.29
6/12/1991,6.5448,22.7028,17.2271,19.8213,2.2
6/13/1991,44.8789,20.5282,16.5975,18.4535,2.11
6/14/1991,6.5448,22.9104,15.4394,17.9978,2.19
6/15/1991,13.0897,22.3112,15.4643,18.201,2.76
6/16/1991,0,23.8061,15.3652,18.2319,2.6
6/17/1991,2.8881,21.4173,14.8529,17.607,2.49
6/18/1991,15.3198,20.3568,15.7917,17.6373,2.33
6/19/1991,24.5214,22.1162,15.2393,17.7665,3.79
6/20/1991,15.912,21.9571,15.3051,18.0073,5.46
6/21/1991,7.4164,20.1062,15.5961,17.6717,4.84
6/22/1991,16.7248,22.0278,14.743,17.8845,4.06
6/23/1991,13.8715,22.015,15.6068,18.0289,4.69
6/24/1991,8.3877,23.4761,15.1005,18.5985,4.44
6/25/1991,11.0082,22.5758,15.3374,18.5096,4.16
6/26/1991,10.8961,20.3943,15.2777,17.2849,3.69
6/27/1991,27.2403,22.6392,15.4619,17.7519,3.49
6/28/1991,5.4481,21.2802,15.6325,17.6066,4.03
6/29/1991,10.8961,21.8447,14.7372,17.6185,4.51
6/30/1991,21.7922,20.359,14.8167,17.134,6.45
7/1/1991,0,20.4136,14.7779,16.8647,4.84
7/2/1991,10.238,24.4828,15.3227,18.9516,3.6
7/3/1991,6.1428,22.5995,15.4154,18.511,3.73
7/4/1991,7.1507,21.0812,15.8195,17.8525,3.92
7/5/1991,17.4284,20.7822,14.7169,17.3666,4.13
7/6/1991,7.4965,20.1648,14.646,16.8288,4.8
7/7/1991,3.0511,21.7536,13.7596,17.0269,4.55
7/8/1991,8.2911,20.5611,15.4625,17.3754,4.13
7/9/1991,7.0804,21.5027,15.9474,17.3253,4.05
7/10/1991,9.2131,19.1902,15.7533,17.2354,3.86
7/11/1991,5.6682,21.718,15.3426,17.8946,3.84
7/12/1991,4.1585,21.5747,14.9124,17.8079,4.06
7/13/1991,0,23.0819,15.1583,18.3444,3.73
7/14/1991,0,22.6246,15.358,18.2905,3.6
7/15/1991,3.1387,21.8489,15.0278,17.7874,3.48
7/16/1991,7.9402,19.8215,15.8208,17.2617,3.42
7/17/1991,15.5913,20.9764,15.1675,17.4152,4.12
7/18/1991,8.0435,21.5164,15.0024,17.7383,4.41
7/19/1991,0,20.5427,15.577,17.8448,3.73
7/20/1991,8.6114,21.729,15.7369,17.866,3.48
7/21/1991,0,20.6841,15.0124,17.2483,4.54
7/22/1991,15.1964,21.4217,15.5422,17.9408,5.38
7/23/1991,0,20.5117,15.0811,17.5578,4.4
7/24/1991,0,22.3468,15.8956,18.2192,3.99
7/25/1991,17.7324,20.1337,15.9833,17.955,3.86
7/26/1991,19.6405,21.9576,15.222,17.9918,3.6
7/27/1991,16.2947,21.3342,15.8305,17.7511,3.6
7/28/1991,0,21.5157,15.1505,18.0218,3.75
7/29/1991,0,21.5374,14.3899,17.6407,3.48
7/30/1991,0,21.8857,14.7423,17.5872,3.38
7/31/1991,11.8639,19.7949,14.9229,16.9282,3.7
8/1/1991,6.3657,18.0812,14.9547,16.4121,4.13
8/2/1991,21.3629,20.0664,14.3983,17.0036,6.02
8/3/1991,18.5469,20.6887,15.1553,17.1619,4.77
8/4/1991,8.9012,21.7371,13.943,17.0102,4.31
8/5/1991,0,20.5001,15.563,17.2647,5.17
8/6/1991,14.122,19.2534,14.3061,16.5962,5.57
8/7/1991,14.122,22.0821,14.5655,17.1905,4.83
8/8/1991,7.061,19.4412,15.6013,17.1725,5.22
8/9/1991,0,20.8432,15.4684,17.3807,4.77
8/10/1991,0,20.9306,15.0391,17.1671,4.47
8/11/1991,0,20.7033,15.2907,17.4181,4.69
8/12/1991,9.3751,19.8384,16.082,17.6085,5.06
8/13/1991,57.4228,20.9223,15.1396,17.2977,5.05
8/14/1991,0,22.6494,14.6203,17.6102,4.47
8/15/1991,0,22.6954,15.3113,18.0029,4.26
8/16/1991,0,22.2763,15.6341,17.9877,4.13
8/17/1991,7.9127,21.9079,15.5934,18.0574,4.05
8/18/1991,7.5478,22.3019,14.8577,17.9945,3.86
8/19/1991,6.6931,21.9272,14.8207,17.6842,3.79
8/20/1991,10.8319,19.1487,15.6146,16.9538,3.73
8/21/1991,8.7517,21.5111,14.7602,17.6722,3.6
8/22/1991,0,21.0896,15.3126,17.9808,3.48
8/23/1991,7.127,18.6837,15.5571,16.8433,3.8
8/24/1991,14.3623,22.0613,14.339,17.4864,4.13
8/25/1991,0,21.6272,14.1519,17.6757,3.6
8/26/1991,0,21.4496,15.8847,18.3055,3.24
8/27/1991,0,20.7089,14.6328,17.191,3.24
8/28/1991,0,21.5537,14.6309,17.443,3.14
8/29/1991,5.9756,21.4241,14.9964,17.5503,4.3
8/30/1991,51.9169,22.4931,14.965,17.5366,18.6
8/31/1991,45.614,21.4762,15.0442,17.2534,22.7
9/1/1991,0,21.289,14.7616,17.4228,11.8
9/2/1991,0,22.3907,14.8075,17.9291,9.18
9/3/1991,0,21.1211,15.3026,17.714,8.04
9/4/1991,36.1925,20.2132,14.5586,16.8844,8.69
9/5/1991,0,22.1116,14.8354,17.6271,6.95
9/6/1991,30.4221,22.1512,14.6533,18.1129,6.46
9/7/1991,5.0461,21.2612,14.8337,17.4399,6.25
9/8/1991,0,20.8832,15.2429,17.5299,6.11
9/9/1991,0,21.4415,14.7988,17.6562,5.69
9/10/1991,3.3603,21.3348,15.5645,17.8855,5.51
9/11/1991,16.8144,21.3903,15.2966,17.6345,6.02
9/12/1991,26.3539,21.7228,14.7525,17.7857,6.25
9/13/1991,6.9777,22.46,14.5834,17.9979,5.71
9/14/1991,3.4393,21.226,14.8656,17.7036,5.47
9/15/1991,3.7153,20.8745,15.1063,17.4234,5.14
9/16/1991,0,21.2047,14.8322,17.1905,5.06
9/17/1991,6.6473,21.187,13.1096,16.5197,5.06
9/18/1991,32.4928,18.819,14.7439,16.6798,5.82
9/19/1991,16.1023,21.3316,13.6279,16.8238,7.95
9/20/1991,52.035,20.7884,14.2777,17.3091,7.87
9/21/1991,17.3002,20.52,14.1931,16.7902,13.4
9/22/1991,31.6922,19.1143,15.0185,16.6729,15.6
9/23/1991,14.8899,20.9355,14.1492,16.7228,12.6
9/24/1991,42.648,21.8708,14.5855,17.2096,11.6
9/25/1991,10.0694,21.47,15.248,17.5781,12.2
9/26/1991,15.2376,21.5866,14.6834,17.5957,13.1
9/27/1991,12.2875,21.4224,14.8416,17.4717,13.3
9/28/1991,15.1221,20.1773,14.7953,17.1011,14.7
9/29/1991,27.1403,20.1516,15.1428,17.0577,14.7
9/30/1991,9.0169,20.4766,14.5202,16.9629,13
10/1/1991,18.613,20.4066,14,16.6006,12.2
10/2/1991,55.8391,21.1474,13.9059,16.8383,13.4
10/3/1991,18.613,18.6017,15.6504,16.826,16.6
10/4/1991,18.613,21.0546,14.0799,17.1435,20.5
10/5/1991,16.2864,20.5386,14.2322,16.8543,22.2
10/6/1991,16.4609,19.9567,15.0721,16.9893,22.7
10/7/1991,36.0081,21.6962,14.5505,17.4048,20.1
10/8/1991,21.6049,21.2244,14.1636,17.2461,17.3
10/9/1991,7.2016,21.7299,13.2913,16.993,16.1
10/10/1991,0,21.136,14.1934,16.6096,16.2
10/11/1991,23.5496,18.444,14.2241,16.0007,16.8
10/12/1991,47.0993,19.545,14.0313,16.2331,19.1
10/13/1991,0,19.9469,14.0549,16.5832,17.3
10/14/1991,0,21.9989,13.3455,17.4852,15.7
10/15/1991,0,22.8751,13.5304,17.5182,14.7
10/16/1991,18.1651,22.2086,14.4628,17.7481,13.6
10/17/1991,8.8314,22.3804,14.7603,17.6104,12.3
10/18/1991,10.0782,22.1473,14.1718,17.5,11
10/19/1991,40.7458,22.1739,13.6538,16.848,9.63
10/20/1991,0,21.6393,14.1841,17.8046,8.7
10/21/1991,0,23.1555,14.0123,18.0872,9.28
10/22/1991,0,21.8606,14.0087,17.6772,9.74
10/23/1991,0,23.8162,15.169,18.5156,9.28
10/24/1991,0,23.4289,15.0917,18.33,8.35
10/25/1991,28.1695,22.4642,14.1956,17.6398,7.75
10/26/1991,7.9296,21.2533,14.8696,17.3112,8.86
10/27/1991,8.3553,21.4968,13.3068,16.4993,10.7
10/28/1991,36.1461,21.7498,13.9925,17.1862,12.4
10/29/1991,13.7836,23.0408,14.2521,17.4179,14.7
10/30/1991,10.9843,20.936,13.6292,16.5456,15.6
10/31/1991,19.808,20.9011,14.0873,16.981,16.3
11/1/1991,6.115,22.2379,15.0025,17.6303,14.4
11/2/1991,10.3454,20.4531,15.0094,17.2471,12.3
11/3/1991,20.8128,21.2983,15.5512,17.2042,13.8
11/4/1991,15.5791,22.0577,14.1379,17.3288,18.4
11/5/1991,7.9455,22.0815,13.3791,17.2636,15.5
11/6/1991,22.2067,23.9239,13.8397,18.0739,13.9
11/7/1991,0,23.5705,13.4578,17.8189,12.7
11/8/1991,0,22.2252,13.5756,17.6174,11.5
11/9/1991,44.4134,21.2154,13.7677,16.7736,9.48
11/10/1991,12.6896,19.2196,14.1019,16.1532,9.03
11/11/1991,0,21.0584,14.6345,16.8642,9.61
11/12/1991,0,20.7351,15.2334,17.546,9.45
11/13/1991,0,22.9049,14.589,18.1086,8.24
11/14/1991,0,22.9002,13.6029,17.4765,7.65
11/15/1991,22.2466,22.6251,13.88,17.4689,7.55
11/16/1991,0,22.6507,13.0894,17.3532,6.81
11/17/1991,0,22.3688,12.6006,16.9014,6.54
11/18/1991,0,23.2298,12.9106,17.4412,6.37
11/19/1991,13.7333,22.5773,13.4493,17.6003,6.82
11/20/1991,0,23.2491,13.472,17.6494,6.81
11/21/1991,0,21.7551,15.1033,17.6606,5.78
11/22/1991,8.1113,20.5106,14.7976,16.9404,6.64
11/23/1991,0,22.9558,15.5945,18.0701,6.45
11/24/1991,16.2227,23.2555,14.7479,18.0887,6.15
11/25/1991,40.5567,20.9932,15.2494,17.7705,6.84
11/26/1991,2.9303,21.5129,15.2195,17.6145,7.51
11/27/1991,4.489,21.2634,15.1116,17.7,6.9
11/28/1991,4.3999,22.7817,15.255,17.9694,6.11
11/29/1991,6.8671,21.9954,15.2151,17.9849,5.94
11/30/1991,5.7627,23.227,14.3009,18.5082,5.84
12/1/1991,15.002,23.4074,15.5179,18.7232,5.8
12/2/1991,9.9309,22.6605,15.1674,18.1788,6.2
12/3/1991,0,22.9874,14.7,17.7976,5.98
12/4/1991,14.742,22.1432,15.0164,17.8316,5.9
12/5/1991,0,20.725,14.7805,17.4189,5.78
12/6/1991,0,21.5825,13.9039,17.2945,5.63
12/7/1991,0,22.9672,12.8412,17.4679,5.5
12/8/1991,0,21.2269,13.8597,17.5189,5.36
12/9/1991,0,22.2552,15.0893,18.4635,5.23
12/10/1991,0,21.6669,14.5284,17.5563,5.09
12/11/1991,0,21.8618,14.6582,17.6528,4.97
12/12/1991,0,21.3972,13.7951,17.0223,4.88
12/13/1991,0,22.2481,13.0133,17.2169,4.72
12/14/1991,0,22.9962,13.8498,17.7317,4.59
12/15/1991,0,22.0096,13.1195,17.1452,4.47
12/16/1991,0,21.3131,13.0139,16.7901,4.35
12/17/1991,14.0694,20.8022,12.9661,16.4589,4.24
12/18/1991,0,21.2214,13.18,16.4068,4
12/19/1991,0,21.4342,13.4758,16.5733,3.89
12/20/1991,0,21.1903,12.4425,16.1616,3.78
12/21/1991,0,21.0836,13.6404,16.3456,3.67
12/22/1991,0,19.7404,12.7257,15.6556,3.6
12/23/1991,0,20.8239,12.2205,16.1127,3.6
12/24/1991,0,21.1884,12.8724,16.1282,3.48
12/25/1991,0,21.372,14.1898,16.6338,3.48
12/26/1991,0,21.6046,12.9302,16.2954,3.6
12/27/1991,0,22.0376,13.9367,17.132,3.36
12/28/1991,0,20.8397,14.5168,17.0814,3.36
12/29/1991,0,20.2874,14.4365,16.7469,3.48
12/30/1991,0,21.9351,13.7265,16.777,3.36
12/31/1991,0,21.1678,14.1352,16.8767,3.36
1/1/1992,0,21.6794,12.6672,16.6491,3.36
1/2/1992,0,21.5355,13.2445,17.1001,3.24
1/3/1992,0,21.2293,14.3266,17.4158,3.18
1/4/1992,0,22.1423,14.4441,17.3575,3.12
1/5/1992,0,21.8651,14.8029,17.5763,3.12
1/6/1992,0,21.6548,14.3774,17.6135,3.06
1/7/1992,0,22.5239,14.4846,17.9286,2.97
1/8/1992,0,22.4493,13.9999,17.3162,4.05
1/9/1992,0,22.6699,14.8205,17.8987,3.94
1/10/1992,0,22.9544,12.6689,17.344,3.81
1/11/1992,0,21.9273,12.7904,16.8584,3.68
1/12/1992,0,22.2711,11.739,16.7723,3.58
1/13/1992,0,22.8809,13.7068,17.9291,3.46
1/14/1992,0,20.3068,14.4822,17.3605,3.37
1/15/1992,0,22.3134,13.4779,17.6984,3.25
1/16/1992,0,22.6869,13.8541,17.6365,2.67
1/17/1992,0,22.2746,12.1769,16.8043,2.57
1/18/1992,0,23.5081,12.8285,17.4018,2.57
1/19/1992,0,23.0825,14.1968,17.8898,2.57
1/20/1992,0,22.465,13.7952,17.4781,2.47
1/21/1992,0,21.956,13.3449,16.8999,2.38
1/22/1992,0,22.3623,14.3855,17.6576,2.38
1/23/1992,0,22.4641,14.2753,18.3705,2.29
1/24/1992,0,24.1067,14.9919,18.736,2.29
1/25/1992,15.0818,21.727,14.3912,18.139,2.29
1/26/1992,0,21.8995,13.4473,17.4401,2.2
1/27/1992,0,23.7171,12.7051,17.7292,2.29
1/28/1992,0,23.2396,12.8949,17.4662,2.29
1/29/1992,0,22.4304,12.4983,17.1592,2.2
1/30/1992,16.8498,22.5153,13.1683,17.3303,2.22
1/31/1992,0,22.2454,13.5175,17.2132,2.06
2/1/1992,0,22.3445,14.4061,17.6509,2.31
2/2/1992,0,21.2856,14.0631,17.6211,2.06
2/3/1992,0,24.0113,13.6968,18.4189,1.87
2/4/1992,0,21.5128,14.4843,17.8415,1.87
2/5/1992,1.5951,22.7848,14.5738,18.1985,1.87
2/6/1992,0,22.8982,14.4876,17.9737,1.79
2/7/1992,0,21.7034,15.7513,18.1356,1.79
2/8/1992,4.0347,22.8494,14.7725,18.0929,1.93
2/9/1992,0,21.9689,15.2874,17.5333,1.91
2/10/1992,0,22.6187,14.8801,17.9108,1.95
2/11/1992,1.4211,23.3976,14.8512,18.3005,1.95
2/12/1992,0.7105,22.8488,13.6586,17.4615,2.03
2/13/1992,0,23.664,13.2501,17.7601,1.95
2/14/1992,0,23.4183,12.1142,17.2919,1.87
2/15/1992,0,24.2853,11.9655,17.5144,1.87
2/16/1992,0,23.3715,12.7439,17.2184,1.91
2/17/1992,0,23.5504,13.4906,17.767,1.79
2/18/1992,0,22.7063,14.1747,17.7983,1.94
2/19/1992,0,21.8946,14.4351,17.7126,1.91
2/20/1992,0,23.1267,14.3564,17.813,1.86
2/21/1992,0,22.9696,12.8821,16.9605,1.82
2/22/1992,0,23.1835,12.859,17.3824,1.79
2/23/1992,0,23.2436,13.8978,17.6888,1.75
2/24/1992,0,24.8827,14.0186,18.7159,1.71
2/25/1992,0,23.0056,14.755,18.6896,1.66
2/26/1992,0,25.3155,15.1912,19.498,1.64
2/27/1992,0,23.549,15.169,19.2958,1.61
2/28/1992,0,25.0516,15.5222,19.2076,1.57
2/29/1992,0,24.0844,13.1363,17.7315,1.53
3/1/1992,0,23.4016,13.88,17.9951,1.5
3/2/1992,0,23.7385,15.0847,18.6951,1.71
3/3/1992,0,23.612,14.991,18.8983,1.8
3/4/1992,4.1674,24.4121,13.9776,18.3859,1.58
3/5/1992,0,24.8042,13.4815,18.5443,1.57
3/6/1992,0,23.3019,14.2615,18.77,1.54
3/7/1992,0,23.7707,15.4952,19.1217,1.53
3/8/1992,0,23.7006,14.6663,18.7797,1.52
3/9/1992,0,24.5941,13.4388,18.6371,1.53
3/10/1992,0,23.9718,13.8674,18.7258,1.55
3/11/1992,0,24.6133,14.4205,19.2074,1.57
3/12/1992,0,24.2097,14.0028,18.7401,1.56
3/13/1992,0,25.0828,15.2642,19.7741,2.07
3/14/1992,0,24.1957,15.1631,19.1094,2.06
3/15/1992,0,24.4155,14.732,18.7253,2.04
3/16/1992,0,24.4187,14.4515,18.6051,2.02
3/17/1992,0,23.3656,13.7443,18.2041,2.01
3/18/1992,0,24.2182,14.5144,18.6157,2
3/19/1992,0,25.6892,14.795,19.1912,1.98
3/20/1992,4.3668,24.9379,14.5817,19.4576,1.97
3/21/1992,0,23.8772,15.4847,18.9243,1.95
3/22/1992,0,25.2393,13.4753,18.5561,1.94
3/23/1992,0,25.1948,15.5501,19.2866,1.84
3/24/1992,0,24.4804,15.7231,19.6231,1.91
3/25/1992,0,25.4924,15.0517,19.4413,1.89
3/26/1992,0,25.7407,15.861,19.9967,1.89
3/27/1992,0,25.6021,13.8094,19.2803,1.87
3/28/1992,0,24.8157,13.383,18.3096,1.85
3/29/1992,0,26.1942,13.4086,18.8714,1.84
3/30/1992,0,25.3851,14.2098,19.2239,1.83
3/31/1992,6.6291,24.8733,14.6561,19.4034,1.81
4/1/1992,0,25.3351,14.5087,19.5677,1.8
4/2/1992,0,25.7236,16.1558,19.7528,1.78
4/3/1992,0,23.516,15.504,19.8696,1.77
4/4/1992,0,26.391,16.4056,20.8738,1.76
4/5/1992,0,26.7557,14.3606,19.8949,1.74
4/6/1992,0,25.5372,15.5692,20.3302,1.73
4/7/1992,0,26.6427,15.0726,20.6857,1.72
4/8/1992,0,25.6022,15.7717,20.0749,1.7
4/9/1992,0,25.7767,14.3688,19.691,1.69
4/10/1992,0,26.4659,14.0729,19.705,1.68
4/11/1992,11.23,25.4768,14.9362,19.6326,1.66
4/12/1992,17.1125,21.9399,15.9594,18.5941,1.76
4/13/1992,0,25.571,14.5542,18.9834,1.74
4/14/1992,0,23.6792,15.2543,19.1103,1.69
4/15/1992,3.7433,22.1595,14.2462,18.1888,1.74
4/16/1992,0,22.9996,15.1307,18.8017,1.81
4/17/1992,5.2303,23.5622,15.2603,19.0286,1.82
4/18/1992,0,24.7689,16.2906,19.6458,1.74
4/19/1992,5.2303,22.6931,15.9747,19.5223,1.7
4/20/1992,0,24.7249,15.1279,19.4439,1.66
4/21/1992,0,25.2102,15.4813,20.0339,1.62
4/22/1992,0,25.0976,15.0323,19.5612,1.59
4/23/1992,0,25.6001,14.6846,19.6597,1.59
4/24/1992,0,25.1562,15.0113,19.235,1.66
4/25/1992,0,23.5027,15.7747,19.1056,1.73
4/26/1992,7.6611,20.1275,16.8142,18.2693,1.74
4/27/1992,7.1226,21.6686,15.7653,17.9197,1.66
4/28/1992,22.9311,18.2014,15.8859,16.7903,1.77
4/29/1992,16.6598,22.3802,14.5948,17.6563,1.7
4/30/1992,3.1791,20.9504,14.7588,17.343,1.72
5/1/1992,0,23.3855,15.3212,18.3629,1.59
5/2/1992,7.7484,22.8817,15.2747,18.2089,1.59
5/3/1992,0,22.4658,15.6517,18.4387,1.51
5/4/1992,7.7484,24.2014,15.5774,19.0393,1.59
5/5/1992,7.7484,21.0859,15.7939,17.9148,1.99
5/6/1992,0,23.4103,15.5074,18.1948,1.77
5/7/1992,12.4907,23.2345,14.8184,18.1147,1.67
5/8/1992,18.736,21.2645,15.173,17.2905,1.59
5/9/1992,6.2453,21.7599,15.6279,17.9218,1.77
5/10/1992,0,24.1084,15.9179,18.7811,1.59
5/11/1992,0,23.7225,15.2624,18.8114,1.55
5/12/1992,0,23.7708,16.2466,18.9564,1.51
5/13/1992,0,23.309,15.6248,19.1942,1.51
5/14/1992,14.0363,22.1615,14.069,18.0437,1.55
5/15/1992,0,25.1002,14.2543,19.0528,1.51
5/16/1992,0,24.8201,15.9516,19.6945,1.6
5/17/1992,8.545,24.3457,15.4725,19.1274,1.55
5/18/1992,8.545,23.5427,15.8674,19.1406,1.53
5/19/1992,17.09,23.5774,15.2239,18.9591,1.61
5/20/1992,39.063,23.1318,15.8547,18.7397,1.74
5/21/1992,15.4706,23.2423,15.4597,18.4584,1.78
5/22/1992,20.6275,22.0222,15.3894,18.0304,1.61
5/23/1992,15.4706,19.6952,16.2006,17.4206,1.72
5/24/1992,10.3138,20.8603,14.6289,17.494,1.66
5/25/1992,5.1569,21.8921,15.8438,18.1965,1.66
5/26/1992,26.1525,22.2659,16.0198,18.0255,2.06
5/27/1992,13.3226,23.1558,15.9253,18.7225,1.79
5/28/1992,11.3342,21.9682,16.084,18.1123,2
5/29/1992,6.4668,22.4345,14.5053,18.0089,2.26
5/30/1992,0,22.7223,15.0341,18.2685,2.54
5/31/1992,0,21.9226,15.2377,18.1595,2.32
6/1/1992,0,23.0958,14.8451,18.3366,1.87
6/2/1992,6.1534,21.3469,14.5889,17.8013,1.82
6/3/1992,6.452,22.3281,15.4917,18.077,1.82
6/4/1992,8.5335,23.5044,14.8244,18.1553,1.81
6/5/1992,0,22.6879,15.7902,18.4963,2.09
6/6/1992,3.7558,23.5471,16.0326,18.7541,2.09
6/7/1992,4.8777,22.2646,15.927,18.4846,1.94
6/8/1992,11.7482,21.5416,15.3975,17.7149,2.01
6/9/1992,15.2253,21.2323,15.3365,17.7811,2.81
6/10/1992,6.55,23.0836,14.3699,18.4846,2.66
6/11/1992,17.3257,23.001,15.7093,18.5493,2.2
6/12/1992,17.3257,23.3881,15.2219,18.4884,2.64
6/13/1992,8.6628,22.8764,14.9542,18.2592,2.71
6/14/1992,17.3257,22.7796,15.375,18.7075,2.46
6/15/1992,0,24.5693,15.2631,19.2494,2.18
6/16/1992,7.1431,21.6978,15.3657,18.6476,2.09
6/17/1992,6.7229,22.4558,15.0602,18.5551,1.95
6/18/1992,11.6207,22.9591,15.7256,18.3577,2.02
6/19/1992,26.6225,22.4243,15.6419,18.1107,2.16
6/20/1992,6.9724,22.544,16.2763,18.5665,3.55
6/21/1992,25.7237,23.5103,15.7397,18.5014,3.7
6/22/1992,0,22.8139,16.0346,19.0416,3.03
6/23/1992,0,23.5905,15.8554,19.1977,2.56
6/24/1992,0,23.9834,15.8887,19.5702,2.72
6/25/1992,0,23.744,16.2477,18.6775,2.66
6/26/1992,10.4111,21.5056,14.4787,17.5831,2.46
6/27/1992,10.4111,22.1908,15.625,18.2995,2.92
6/28/1992,10.4111,22.6182,15.2319,18.2516,3.19
6/29/1992,10.4111,19.7012,15.2906,17.6884,2.82
6/30/1992,10.4111,21.521,15.0003,17.7382,2.51
7/1/1992,7.9974,22.3929,14.6587,17.9581,2.51
7/2/1992,8.7006,22.8745,14.3033,17.6661,2.46
7/3/1992,0,20.663,14.9006,17.3915,2.46
7/4/1992,9.5909,20.9,15.0833,17.3386,2.54
7/5/1992,0,21.4597,14.1282,17.1747,2.56
7/6/1992,10.9448,21.6705,15.3129,17.7657,2.36
7/7/1992,16.4172,20.5461,14.7857,17.5794,2.27
7/8/1992,5.4724,22.5045,15.3811,18.1786,2.18
7/9/1992,10.9448,20.9391,14.3537,17.0637,3.05
7/10/1992,16.4172,18.1,14.6842,16.3905,4.05
7/11/1992,4.7839,21.495,13.0707,17.0315,4.89
7/12/1992,4.7839,20.9819,14.3206,16.6262,5.26
7/13/1992,19.1356,20.2444,13.6957,16.388,4.69
7/14/1992,23.9195,20.1716,13.2706,16.29,5.61
7/15/1992,4.7839,21.3812,13.8544,17.1074,4.6
7/16/1992,13.9967,22.2669,14.0668,17.3737,4.4
7/17/1992,0,22.5137,14.0954,17.9224,3.86
7/18/1992,0,23.8993,15.09,18.9238,3.36
7/19/1992,0,24.1519,15.8681,19.1638,2.87
7/20/1992,0,21.5398,15.9126,18.1789,2.73
7/21/1992,6.0863,22.3651,15.0135,17.7538,2.57
7/22/1992,0,22.5495,14.6597,17.5901,2.43
7/23/1992,0,22.6045,14.1242,17.8922,2.29
7/24/1992,3.0432,21.7553,15.4319,18.0265,2.38
7/25/1992,9.1295,23.3325,15.2285,18.0491,2.4
7/26/1992,6.0694,23.0893,14.8133,18.6336,2.2
7/27/1992,18.2082,19.8877,15.5557,17.3625,3.72
7/28/1992,24.2776,19.3091,15.3168,16.8364,4.42
7/29/1992,6.0694,20.083,14.4398,17.0114,3.12
7/30/1992,6.0694,20.7767,13.8142,16.6887,2.82
7/31/1992,18.2082,22.9685,14.9067,17.6323,2.62
8/1/1992,16.9559,22.2619,14.9848,17.4768,2.47
8/2/1992,0,21.3646,14.4502,17.579,2.38
8/3/1992,3.3912,20.9971,15.3725,18.2133,2.86
8/4/1992,20.3471,21.5714,15.52,17.8849,3.12
8/5/1992,3.3912,20.2249,14.9978,17.4622,2.47
8/6/1992,7.7143,20.6977,14.7901,17.3171,2.29
8/7/1992,7.7143,19.9829,14.1684,16.8783,2.29
8/8/1992,23.1429,19.4155,14.249,16.3852,2.16
8/9/1992,7.7143,20.0351,14.0547,16.6732,2.2
8/10/1992,7.7143,19.9182,13.727,16.464,2.16
8/11/1992,9.955,18.6404,14.5736,16.3898,2.3
8/12/1992,19.91,20.2314,13.9905,16.7773,2.87
8/13/1992,19.91,22.2277,13.4684,17.3404,2.77
